Reef ID,Reef Name,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Cardinal Direction,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Cardinal Direction,Ocean,Country,State/Province/Island,City/Town,Year,Date,Depth,Organism Code,S1,S2,S3,S4,Errors?,What errors?
102.45.498E.5.55.414N,Tanjung Besi,102,45,29.9,E,5,55,24.8,N,Pacific,Malaysia,Terengganu,Perhentian,2008,27-Sep-08,5.7,Bleaching (% of population),1,0,1,0,TRUE,
102.59.31E.5.48.11N,NW Redang,102,59,31,E,5,48,11,N,Pacific,Malaysia,,,2004,28-Aug-04,10.6,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
102.59.31E.5.48.11N,NW Redang,102,59,31,E,5,48,11,N,Pacific,Malaysia,,,2004,28-Aug-04,10.6,Bleaching (% of population),0,0,,,TRUE,only did half of transect
102.59.33E.5.46.25N,West Pinang/Tanjung Bakong,102,59,33,E,5,46,25,N,Pacific,Malaysia,,,2004,12-Jul-04,6,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
102.59.33E.5.46.25N,West Pinang/Tanjung Bakong,102,59,33,E,5,46,25,N,Pacific,Malaysia,,,2004,12-Jul-04,6,Bleaching (% of population),0,0,,,TRUE,only did half of transect
102.59.50E.5.44.3N,East Pinang,102,59,50,E,5,44,3,N,Pacific,Malaysia,,,2004,12-Jul-04,6,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
102.59.50E.5.44.3N,East Pinang,102,59,50,E,5,44,3,N,Pacific,Malaysia,,,2004,12-Jul-04,6,Bleaching (% of population),0,0,,,TRUE,only did half of transect
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2007,21-Apr-07,5.5,Bleaching (% of colony),50,80,10,80,FALSE,
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2007,21-Apr-07,5.5,Bleaching (% of population),0.5,5,0.5,10,FALSE,
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,5,Bleaching (% of colony),0,0,0,0,FALSE,
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,5,Bleaching (% of population),0,0,0,0,FALSE,
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2008,27-Jun-08,5,Bleaching (% of colony),0,0,0,0,FALSE,
102.59.59.4E.5.44.48.9N,Pulau Pinang Marine Park/Marine Park Centre Jetty,102,59,59.4,E,5,44,48.9,N,Pacific,Malaysia,Terengganu,Redang Island,2008,27-Jun-08,5,Bleaching (% of population),0,0,0,0,FALSE,
103.0.37.3E.5.49.3.58N,Chagar Hutang East,103,0,37.3,E,5,49,3.58,N,Pacific,Malaysia,Terengganu,Redang Island,2008,27-Jun-08,10,Bleaching (% of colony),0,0,0,0,FALSE,
103.0.37.3E.5.49.3.58N,Chagar Hutang East,103,0,37.3,E,5,49,3.58,N,Pacific,Malaysia,Terengganu,Redang Island,2008,27-Jun-08,10,Bleaching (% of population),0,0,0,0,FALSE,
103.01.41E.5.45.44N,Redang Kalong House Reef,103,1,41,E,5,45,44,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,5,Bleaching (% of colony),0,0,0,0,FALSE,
103.01.41E.5.45.44N,Redang Kalong House Reef,103,1,41,E,5,45,44,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,10,Bleaching (% of colony),0,0,0,0,FALSE,
103.01.41E.5.45.44N,Redang Kalong House Reef,103,1,41,E,5,45,44,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,5,Bleaching (% of population),0,0,0,0,FALSE,
103.01.41E.5.45.44N,Redang Kalong House Reef,103,1,41,E,5,45,44,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,10,Bleaching (% of population),0,0,0,0,FALSE,
103.01.56.8E.05.45.59.3N,"Pertigi Bay, Redang Island",103,1,56.8,E,5,45,59.3,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,25-Sep-04,3,Bleaching (% of colony),0,0,80,0,FALSE,
103.01.56.8E.05.45.59.3N,"Pertigi Bay, Redang Island",103,1,56.8,E,5,45,59.3,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,25-Sep-04,3,Bleaching (% of population),0,0,5,0,FALSE,
103.01.59.9E.05.46.28.1N,"Tg Tengah Southside, Pasir Panjang, Redang Island",103,1,59.9,E,5,46,28.1,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,23-Sep-04,3.2,Bleaching (% of colony),0,0,0,0,FALSE,
103.01.59.9E.05.46.28.1N,"Tg Tengah Southside, Pasir Panjang, Redang Island",103,1,59.9,E,5,46,28.1,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,23-Sep-04,3.2,Bleaching (% of population),0,0,0,0,FALSE,
103.02.0.9E.5.46.33N,"Coral Resort House Reef, Redang Island",103,2,0.9,E,5,46,33,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,23-Sep-04,3,Bleaching (% of colony),0,5,5,0,FALSE,
103.02.0.9E.5.46.33N,"Coral Resort House Reef, Redang Island",103,2,0.9,E,5,46,33,N,Pacific,Malaysia,Terengganu,Kula Terengannu,2004,23-Sep-04,3,Bleaching (% of population),0,2,1,0,FALSE,
103.02.02E.5.46.38N,Coral Redang House Reef North,103,2,2,E,5,46,38,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
103.02.02E.5.46.38N,Coral Redang House Reef North,103,2,2,E,5,46,38,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,6,Bleaching (% of population),0,0,0,0,FALSE,
103.02.04E.5.46.10N,Mini Mount,103,2,4,E,5,46,10,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,16-Oct-03,12,Bleaching (% of colony),1,1,1,1,FALSE,
103.02.04E.5.46.10N,Mini Mount,103,2,4,E,5,46,10,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,16-Oct-03,12,Bleaching (% of population),1,1,1,1,FALSE,
103.02.08E.5.46.07N,Pulau Paku Kecil,103,2,8,E,5,46,7,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,17-Oct-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
103.02.08E.5.46.07N,Pulau Paku Kecil,103,2,8,E,5,46,7,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,17-Oct-03,12,Bleaching (% of population),0,0,0,0,FALSE,
103.02.08E.5.46.58N,Pelangi House Reef South,103,2,8,E,5,46,58,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,7,Bleaching (% of colony),0,0,0,0,FALSE,
103.02.08E.5.46.58N,Pelangi House Reef South,103,2,8,E,5,46,58,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,7,Bleaching (% of population),0,0,0,0,FALSE,
103.03.08E.5.46.04N,"Pulau Lima, Southern Tip",103,3,8,E,5,46,4,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,10,Bleaching (% of colony),2,0,0,0.5,FALSE,
103.03.08E.5.46.04N,"Pulau Lima, Southern Tip",103,3,8,E,5,46,4,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
103.03.08E.5.46.04N,"Pulau Lima, Southern Tip",103,3,8,E,5,46,4,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,10,Bleaching (% of population),5,0,0,2,FALSE,
103.03.08E.5.46.04N,"Pulau Lima, Southern Tip",103,3,8,E,5,46,4,N,Pacific,Malaysia,Terengganu,Kuala Terengganu,2003,18-Oct-03,12,Bleaching (% of population),0,0,0,0,FALSE,
103.03.33E.5.46.26N,Black Coral Garden,103,3,33,E,5,46,26,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
103.03.33E.5.46.26N,Black Coral Garden,103,3,33,E,5,46,26,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
103.03.33E.5.46.26N,Black Coral Garden,103,3,33,E,5,46,26,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,6,Bleaching (% of population),0,0,0,0,FALSE,
103.03.33E.5.46.26N,Black Coral Garden,103,3,33,E,5,46,26,N,Pacific,Malaysia,Terengganu,Pulau Redang,2003,25-Sep-03,12,Bleaching (% of population),0,0,0,0,FALSE,
103.1.48E.5.45.19N,Palau Kerenga Kecil,103,1,48,E,5,45,19,N,Pacific,Malaysia,Terenggani,,2004,11-Jul-04,9.4,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
103.1.48E.5.45.19N,Palau Kerenga Kecil,103,1,48,E,5,45,19,N,Pacific,Malaysia,Terenggani,,2004,11-Jul-04,9.4,Bleaching (% of population),0,0,,,TRUE,only did half of transect
103.1.48E.5.50.46N,Tanjung Teluk Nyato,103,1,48,E,5,50,46,N,Pacific,Malaysia,,,2004,29-Aug-04,8.7,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
103.1.48E.5.50.46N,Tanjung Teluk Nyato,103,1,48,E,5,50,46,N,Pacific,Malaysia,,,2004,29-Aug-04,8.7,Bleaching (% of population),0,0,,,TRUE,only did half of transect
103.10.93.3E.10.50.20.1N,Koh Mano (channel),103,10,56,E,10,50,20.1,N,Indian,Cambodia,Koh Kong,,2003,22-Feb-03,2,Bleaching (% of colony),0,0,0,0,FALSE,
103.10.93.3E.10.50.20.1N,Koh Mano (channel),103,10,56,E,10,50,20.1,N,Indian,Cambodia,Koh Kong,,2003,22-Feb-03,2,Bleaching (% of population),0,0,0,0,FALSE,
103.17.41.57E.10.37.23.01N,Fishing Bay,103,17,41.6,E,10,37,23,N,Pacific,Cambodia,Sihanoukville,Koh Rong Saloem,2009,26-Jul-09,3,Bleaching (% of colony),0,0,0,0,FALSE,
103.17.41.57E.10.37.23.01N,Fishing Bay,103,17,41.6,E,10,37,23,N,Pacific,Cambodia,Sihanoukville,Koh Rong Saloem,2009,26-Jul-09,3,Bleaching (% of population),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,20-Apr-07,10,Bleaching (% of colony),20,50,80,25,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,20-Apr-07,10,Bleaching (% of population),2,1,5,2,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,11,Bleaching (% of colony),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,11,Bleaching (% of population),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,30-Mar-08,8,Bleaching (% of colony),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,30-Mar-08,8,Bleaching (% of population),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,20-Jun-08,11,Bleaching (% of colony),0,0,0,0,FALSE,
103.2.20.5E.5.46.18.1N,Pulau Paku Kecil SW,103,2,20.5,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,20-Jun-08,11,Bleaching (% of population),0,0,0,0,FALSE,
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,21-Apr-07,10,Bleaching (% of colony),70,20,10,0,FALSE,
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,21-Apr-07,10,Bleaching (% of population),2,10,10,0,FALSE,
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,10,Bleaching (% of colony),0,0,0,0,TRUE,no substrate
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2007,1-Oct-07,10,Bleaching (% of population),0,0,0,0,TRUE,no substrate
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,28-Jun-08,5.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.3.32.8E.5.46.18.1N,Pulau Lima Southern Tip,103,3,32.8,E,5,46,18.1,N,Pacific,Malaysia,Terengganu,Redang Island,2008,28-Jun-08,5.5,Bleaching (% of population),0,0,0,0,FALSE,
103.30.0E.5.44.19N,East Palau Pinang,103,30,0,E,5,44,19,N,Pacific,Malaysia,,,2004,13-Jul-04,10,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
103.30.0E.5.44.19N,East Palau Pinang,103,30,0,E,5,44,19,N,Pacific,Malaysia,,,2004,13-Jul-04,10,Bleaching (% of population),0,0,,,TRUE,only did half of transect
103.40.706E.4.48.456N,"Fresh Water Bay, Tenggol",103,40,42.4,E,4,48,27.4,N,Pacific,Malaysia,Terengganu,Tenggol Island,2007,10-Apr-07,6,Bleaching (% of colony),5,5,5,5,FALSE,
103.40.706E.4.48.456N,"Fresh Water Bay, Tenggol",103,40,42.4,E,4,48,27.4,N,Pacific,Malaysia,Terengganu,Tenggol Island,2007,10-Apr-07,6,Bleaching (% of population),5,5,5,5,FALSE,
103.47.0E.5.44.56N,South Pinang,103,47,0,E,5,44,56,N,Pacific,Malaysia,,,2004,14-Aug-04,11.2,Bleaching (% of colony),0,0,,,TRUE,only did half of transect
103.47.0E.5.44.56N,South Pinang,103,47,0,E,5,44,56,N,Pacific,Malaysia,,,2004,14-Aug-04,11.2,Bleaching (% of population),0,0,,,TRUE,only did half of transect
103.48.32E.10.21.33N,PQO02,103,48,32,E,10,21,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.48.32E.10.21.33N,PQO02,103,48,32,E,10,21,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.5,Bleaching (% of population),0,0,0,0,FALSE,
103.48.46E.10.22.22N,PQO01,103,48,46,E,10,22,22,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.7,Bleaching (% of colony),0,0,0,0,FALSE,
103.48.46E.10.22.22N,PQO01,103,48,46,E,10,22,22,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.7,Bleaching (% of population),0,0,0,0,FALSE,
103.5.12.2E.11.3.7.3N,Koh Krosa Khnong,103,5,12.2,E,11,3,7.3,N,Indian,Cambodia,Koh Kong,,2003,26-Feb-03,4.5,Bleaching (% of colony),1,0,0,0,FALSE,
103.5.12.2E.11.3.7.3N,Koh Krosa Khnong,103,5,12.2,E,11,3,7.3,N,Indian,Cambodia,Koh Kong,,2003,26-Feb-03,4.5,Bleaching (% of population),50,0,0,0,FALSE,
103.50.31E.10.19.21N,PQO03,103,50,31,E,10,19,21,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,2.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.50.31E.10.19.21N,PQO03,103,50,31,E,10,19,21,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.50.31E.10.19.21N,PQO03,103,50,31,E,10,19,21,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,2.5,Bleaching (% of population),0,0,0,0,FALSE,
103.50.31E.10.19.21N,PQO03,103,50,31,E,10,19,21,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,16-May-06,5.5,Bleaching (% of population),0,0,0,0,FALSE,
103.51.46E.10.17.56N,PQO04,103,51,46,E,10,17,56,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,2.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.51.46E.10.17.56N,PQO04,103,51,46,E,10,17,56,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,6,Bleaching (% of colony),0,0,0,0,FALSE,
103.51.46E.10.17.56N,PQO04,103,51,46,E,10,17,56,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,2.5,Bleaching (% of population),0,0,0,0,FALSE,
103.51.46E.10.17.56N,PQO04,103,51,46,E,10,17,56,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,6,Bleaching (% of population),0,0,0,0,FALSE,
103.53.11E.10.17.28N,PQO05,103,53,11,E,10,17,28,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,2.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.53.11E.10.17.28N,PQO05,103,53,11,E,10,17,28,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,6,Bleaching (% of colony),0,0,0,0,FALSE,
103.53.11E.10.17.28N,PQO05,103,53,11,E,10,17,28,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,2.5,Bleaching (% of population),0,0,0,0,FALSE,
103.53.11E.10.17.28N,PQO05,103,53,11,E,10,17,28,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,15-May-06,6,Bleaching (% of population),0,0,0,0,FALSE,
103.55.505E.2.32.668N,"Turtle Bay, Tenggol",103,55,30.3,E,2,32,40.1,N,Pacific,Malaysia,Terengganu,Tenggol Island,2007,9-Apr-07,6,Bleaching (% of colony),0,0,0,0,FALSE,
103.55.505E.2.32.668N,"Turtle Bay, Tenggol",103,55,30.3,E,2,32,40.1,N,Pacific,Malaysia,Terengganu,Tenggol Island,2007,9-Apr-07,6,Bleaching (% of population),0,0,0,0,FALSE,
103.58.44E.09.55.04N,PQO12/Phu Quoc Site 9,103,58,44,E,9,55,4,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,4-May-06,4.7,Bleaching (% of colony),0,0,0,0,FALSE,
103.58.44E.09.55.04N,PQO12/Phu Quoc Site 9,103,58,44,E,9,55,4,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,4-May-06,4.7,Bleaching (% of population),0,0,0,0,FALSE,
103.58.56E.09.55.13N,PQO13,103,58,56,E,9,55,13,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,4-May-06,4.7,Bleaching (% of colony),0,0,0,0,FALSE,
103.58.56E.09.55.13N,PQO13,103,58,56,E,9,55,13,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,4-May-06,4.7,Bleaching (% of population),0,0,0,0,FALSE,
103.59.32E.09.54.33N,PQO17,103,59,32,E,9,54,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,8-May-06,2.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.32E.09.54.33N,PQO17,103,59,32,E,9,54,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,8-May-06,6.7,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.32E.09.54.33N,PQO17,103,59,32,E,9,54,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,8-May-06,2.5,Bleaching (% of population),0,0,0,0,FALSE,
103.59.32E.09.54.33N,PQO17,103,59,32,E,9,54,33,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,8-May-06,6.7,Bleaching (% of population),0,0,0,0,FALSE,
103.59.34E.09.54.48N,PQO16/Phu Quoc Site 7,103,59,34,E,9,54,48,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,11-May-06,2.2,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.34E.09.54.48N,PQO16/Phu Quoc Site 7,103,59,34,E,9,54,48,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,11-May-06,4.2,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.34E.09.54.48N,PQO16/Phu Quoc Site 7,103,59,34,E,9,54,48,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,11-May-06,2.2,Bleaching (% of population),0,0,0,0,FALSE,
103.59.34E.09.54.48N,PQO16/Phu Quoc Site 7,103,59,34,E,9,54,48,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,11-May-06,4.2,Bleaching (% of population),0,0,0,0,FALSE,
103.59.51E.09.55.19N,PQO14,103,59,51,E,9,55,19,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,10-May-06,3.5,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.51E.09.55.19N,PQO14,103,59,51,E,9,55,19,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,10-May-06,7,Bleaching (% of colony),0,0,0,0,FALSE,
103.59.51E.09.55.19N,PQO14,103,59,51,E,9,55,19,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,10-May-06,3.5,Bleaching (% of population),0,0,0,0,FALSE,
103.59.51E.09.55.19N,PQO14,103,59,51,E,9,55,19,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,10-May-06,7,Bleaching (% of population),0,0,0,0,FALSE,
104.0.34E.10.0.01N,PQO07,104,0,34,E,10,0,1,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,17-May-06,4.7,Bleaching (% of colony),0,0,0,0,FALSE,
104.0.34E.10.0.01N,PQO07,104,0,34,E,10,0,1,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,17-May-06,4.7,Bleaching (% of population),0,0,0,0,FALSE,
104.0.40E.09.58.09N,PQO09,104,0,40,E,9,58,9,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,7-May-06,2.2,Bleaching (% of colony),0,0,0,0,FALSE,
104.0.40E.09.58.09N,PQO09,104,0,40,E,9,58,9,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,7-May-06,6.2,Bleaching (% of colony),0,0,0,0,FALSE,
104.0.40E.09.58.09N,PQO09,104,0,40,E,9,58,9,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,7-May-06,2.2,Bleaching (% of population),0,0,0,0,FALSE,
104.0.40E.09.58.09N,PQO09,104,0,40,E,9,58,9,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,7-May-06,6.2,Bleaching (% of population),0,0,0,0,FALSE,
104.0.42E.09.57.24N,PQO10,104,0,42,E,9,57,24,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,5-May-06,2.8,Bleaching (% of colony),0,0,0,0,FALSE,
104.0.42E.09.57.24N,PQO10,104,0,42,E,9,57,24,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,5-May-06,6,Bleaching (% of colony),0,0,0,0,FALSE,
104.0.42E.09.57.24N,PQO10,104,0,42,E,9,57,24,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,5-May-06,2.8,Bleaching (% of population),0,0,0,0,FALSE,
104.0.42E.09.57.24N,PQO10,104,0,42,E,9,57,24,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,5-May-06,6,Bleaching (% of population),0,0,0,0,FALSE,
104.01.01E.09.54.52N,PQO18,104,1,1,E,9,54,52,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,2-May-06,2.5,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.01E.09.54.52N,PQO18,104,1,1,E,9,54,52,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,2-May-06,5.7,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.01E.09.54.52N,PQO18,104,1,1,E,9,54,52,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,2-May-06,2.5,Bleaching (% of population),0,0,0,0,FALSE,
104.01.01E.09.54.52N,PQO18,104,1,1,E,9,54,52,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,2-May-06,5.7,Bleaching (% of population),0,0,0,0,FALSE,
104.01.11E.09.55.16N,PQO11,104,1,11,E,9,55,16,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,3,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.11E.09.55.16N,PQO11,104,1,11,E,9,55,16,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,5.2,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.11E.09.55.16N,PQO11,104,1,11,E,9,55,16,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,3,Bleaching (% of population),0,0,0,0,FALSE,
104.01.11E.09.55.16N,PQO11,104,1,11,E,9,55,16,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,5.2,Bleaching (% of population),0,0,0,0,FALSE,
104.01.13E.09.55.07N,PQO19,104,1,13,E,9,55,7,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,2.7,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.13E.09.55.07N,PQO19,104,1,13,E,9,55,7,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,6,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.13E.09.55.07N,PQO19,104,1,13,E,9,55,7,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,2.7,Bleaching (% of population),0,0,0,0,FALSE,
104.01.13E.09.55.07N,PQO19,104,1,13,E,9,55,7,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,14-May-06,6,Bleaching (% of population),0,0,0,0,FALSE,
104.01.15E.09.54.23N,PQO20/Phu Quoc Site 10,104,1,15,E,9,54,23,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,9-May-06,3.7,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.15E.09.54.23N,PQO20/Phu Quoc Site 10,104,1,15,E,9,54,23,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,9-May-06,7.7,Bleaching (% of colony),0,0,0,0,FALSE,
104.01.15E.09.54.23N,PQO20/Phu Quoc Site 10,104,1,15,E,9,54,23,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,9-May-06,3.7,Bleaching (% of population),0,0,0,0,FALSE,
104.01.15E.09.54.23N,PQO20/Phu Quoc Site 10,104,1,15,E,9,54,23,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,9-May-06,7.7,Bleaching (% of population),0,0,0,0,FALSE,
104.01.43E.10.00.17N,PQO06/Phu Quoc Site 1,104,1,43,E,10,0,17,N,Pacific,Vietnam,Kiengiang,Phuquoc,2006,6-May-06,2.2,Bleaching (% of colony),0,0,0,0,FALSE,
